Updated 3/22/2024,,,,,,,,
,"This information is being made available to facilitate the sharing of the quality, improved data that the Center for Responsive Politics works hard to provide.   Should you find this information useful, please consider supporting the work of the Center with a donation:  http://opensecrets.org/donate/  Whether you use this information to provide relevant links to our web site, www.OpenSecrets.org , or to use CRP's APIs, available at www.OpenSecrets.org/resources/create/apis.php , please make sure to credit the Center for Responsive Politics and/or OpenSecrets.org.  And remember, Federal law prohibits the use of contributor information for the purpose of soliciting contributions or for any commercial purpose.",,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,CID,CRPName,Party,DistIDRunFor,FECCandID,,,
,N00049875,"Rider, Erin",R,UT02,H2UT02456,,,
,N00048745,"Ridley, Mikayla",D,NY22,H2NY22188,,,
,N00049728,"Riedel, Craig",R,OH09,H2OH09189,,,
,N00049796,"Rieg, Alysia",R,TX12,H2TX12119,,,
,N00050120,"Riesen, Cory",D,IN03,H2IN03210,,,
,N00051819,"Riggieri, John",D,NHS1,S2NH00314,,,
,N00049803,"Rigney, John Villarreal",D,TX15,H2TX15195,,,
,N00050559,"Riley, Christopher",D,CA08,H2CA08255,,,
,N00049916,"Riley, Josh",D,NY19,H8NY22177,,,
,N00035845,"Rimensnyder, Nelson",R,DC00,H2DC01052,,,
,N00047274,"Rios, Angel",D,CA42,H2CA42163,,,
,N00048252,"Rios, Francisco",R,NC09,H2NC12211,,,
,N00051100,"Rippel-Elton, Amy",D,OH12,H2OH12126,,,
,N00051426,"Rivera, Carlina",D,NY10,H2NY10324,,,
,N00049881,"Rivera, Luis",D,VA03,H2VA03088,,,
,N00049690,"Rizzo, Phil",R,NJ07,H2NJ11202,,,
,N00032810,"Robbio, Donald F",R,RI02,H0RI02246,,,
,N00049639,"Roberson, Brent",R,NC01,H2NC02311,,,
,N00050394,"Roberson, Portia",D,MI13,H2MI13295,,,
,N00049633,"Roberson, Sandy",R,NC01,H2NC02253,,,
,N00048702,"Roberts, Donald",3,ID02,H2ID02182,,,
,N00050697,"Roberts, Dustin",R,OK02,H2OK02216,,,
,N00048952,"Roberts, John",R,AL05,H2AL05169,,,
,N00047917,"Roberts, Joseph",R,CA12,H2CA12182,,,
,N00050167,"Roberts, Kevin Sean",R,OK03,H2OK03115,,,
,N00050588,"Roberts, Rusty",R,FL07,H2FL07263,,,
,N00050432,"Roberts, Sam",D,NY22,H2NY22204,,,
,N00042683,"Roberts, Shawna",D,OH06,H8OH06133,,,
,N00050873,"Roberts, Steve",D,MO01,H2MO01229,,,
,N00048676,"Robertson, Al",D,FL04,H2FL04153,,,
,N00051213,"Robertson, Christian",D,OR01,H2OR01299,,,
,N00048010,"Robertson, Mark",R,NV01,H2NV03153,,,
,N00049646,"Robertson, Nat",R,NC04,H2NC04184,,,
,N00049529,"Robertson, Richard",R,GA02,H2GA02171,,,
,N00049502,"Robinson, Andrew",D,FL03,H2FL03205,,,
,N00049145,"Robinson, Brian",D,NY10,H2NY10142,,,
,N00051514,"Robinson, Bulldog Ben",I,OK02,H2OK02331,,,
,N00035753,"Robinson, Corinna",D,FL21,H2FL18096,,,
,N00050667,"Robinson, Gary",R,NC10,H2NC10124,,,
,N00050451,"Robles, Albert Ivan",R,PA02,H2PA02162,,,
,N00048878,"Roca, Mariela",R,MD06,H2MD08183,,,
,N00048607,"Rocellerpitts, Angeigh Jeannean",R,TX30,H4TX30067,,,
,N00050795,"Rocha, Felix Jr",R,CA46,H2CA46164,,,
,N00048232,"Rocha, Jon",R,MI06,H2MI06125,,,
,N00048858,"Rocha, Joseph C.",D,CA50,H2CA50208,,,
,N00038414,"Rochester, Lisa Blunt",D,DE01,H6DE00206,,,
,N00052070,"Rock, Joanne",I,COS1,S2CO00357,,,
,N00032862,"Roco, John",R,HIS1,S0HI00183,,,
,N00048301,"Rodermund, Travis",R,TX06,H2TX06319,,,
,N00026314,"Rodgers, Cathy McMorris",R,WA05,H4WA05077,,,
,N00049846,"Rodgers, James Byron",R,TX30,H2TX30236,,,
,N00048279,"Rodill, Austin",D,PA03,H2PA03137,,,
,N00045265,"Rodimer, Dan",R,TX06,H2TX06335,,,
,N00050377,"Rodrigues, Hamilton Soares",R,MA08,H2MA08082,,,
,N00048423,"Rodriguez, Brenda Laney",I,NCS2,S2NC00455,,,
,N00048482,"Rodriguez, Christopher",R,CA49,H2CA49242,,,
,N00049854,"Rodriguez, Eduardo",D,TX35,H2TX35136,,,
,N00048786,"Rodriguez, Jaime",D,TX34,H2TX34154,,,
,N00045459,"Rodriguez, Joshua",L,CO04,H2CO08129,,,
,N00048036,"Rodriguez, Lucia",R,TX02,H2TX02128,,,
,N00050726,"Rodriguez, Michael",R,TX35,H2TX35250,,,
,N00051255,"Rodriguez, Paul",R,NVS2,S2NV00365,,,
,N00049832,"Rodriguez, Rolando",R,TX28,H2TX28115,,,
,N00052063,"Rodriguez, Roxanne",I,AZS1,S2AZ00489,,,
,N00052080,"Rodriguez, Salvador",D,LAS2,S2LA00192,,,
,N00048470,"Rodriguez, Saul",R,AZ09,H2AZ09159,,,
,N00050067,"Rodriguez, Tony",3,CA30,H2CA28170,,,
,N00048933,"Roe, Ann",D,WI01,H2WI01100,,,
,N00050139,"Rogensues, Angela",D,MI10,H2MI10143,,,
,N00045368,"Rogers, Bevon",D,OKS1,S0OK00354,,,
,N00047726,"Rogers, David",I,DE01,H0DE00159,,,
,N00005600,"Rogers, Evelyn",I,OK01,H6OK03165,,,
,N00003473,"Rogers, Hal",R,KY05,H0KY05015,,,
,N00024759,"Rogers, Mike D",R,AL03,H2AL03032,,,
,N00043688,"Rogers, Tim",R,WI04,H8WI04069,,,
,N00050151,"Rojas, Ricardo",D,NJ08,H2NJ08257,,,
,N00050533,"Rolen, Lewis Warren",D,MOS1,S2MO00684,,,
,N00049464,"Rollins, Will",D,CA41,H2CA42205,,,
,N00038447,"Ronan, Sam",I,OHS2,S2OH00410,,,
,N00032697,"Rondeau, Kevin",R,NH01,H0NH01258,,,
,N00049629,"Ronning, Penny",D,MT02,H2MT02134,,,
,N00051407,"Roots, Roger",L,MT02,H2MT02183,,,
,N00047895,"Rosado, Tony",I,FL11,H2FL11109,,,
,N00041599,"Rose, John",R,TN06,H8TN06094,,,
,N00041588,"Rose, Max",D,NY11,H2NY11140,,,
,N00051082,"Roseborough-Eberhard, Ane",D,NJ08,H2NJ08273,,,
,N00049810,"Rosenberger, Rob",R,TX17,H2TX17100,,,
,N00035517,"Rosendale, Matt",R,MT02,H4MT00050,,,
,N00048125,"Rosenfeld, Martin",R,PAS1,S2PA00331,,,
,N00050931,"Roses, Laurel",R,OR05,H2OR05233,,,
,N00050827,"Rosner, Terre Layng",D,IL01,H2IL01414,,,
,N00051634,"Ross, Albert",D,MN05,H2MN05216,,,
,N00050202,"Ross, Dave",R,VA07,H2VA07279,,,
,N00038565,"Ross, Deborah",D,NC02,H0NC02125,,,
,N00030645,"Ross, Dennis",R,FL15,H2FL15217,,,
,N00043212,"Ross, Felicia",R,OH11,H1OH11013,,,
,N00047400,"Ross, Gena",D,MOS1,S2MO00650,,,
,N00051515,"Ross, Jeremiah",D,OK03,H2OK03149,,,
,N00050751,"Roth, David",D,IDS2,S2ID00178,,,
,N00051470,"Roth, Marc",I,CAS1,S2CA01326,,,
,N00049569,"Rottinghaus, Patrick",D,KY04,H2KY04220,,,
,N00040666,"Rouda, Harley",D,CA48,H8CA48035,,,
,N00042797,"Routledge, Root",D,CO03,H8CO03234,,,
,N00033527,"Rouzer, David",R,NC07,H2NC07096,,,
,N00042268,"Roy, Chip",R,TX21,H8TX21307,,,
,N00047776,"Royal, Chris",I,TX34,H0TX34059,,,
,N00048004,"Roybal Caballero, Patricia",D,NM01,H2NM01193,,,
,N00051546,"Royse, Paul",R,OKS2,S2OK00319,,,
,N00052086,"Rubinson, Barry",3,NVS2,S2NV00423,,,
,N00030612,"Rubio, Marco",R,FLS2,S0FL00338,,,
,N00045379,"Rudnick, David",D,CA27,H0CA25139,,,
,N00049561,"Ruiz, Ben",R,IN01,H2IN01180,,,
,N00047869,"Ruiz, Michael",D,MA08,H2MA08074,,,
,N00033510,"Ruiz, Raul",D,CA25,H2CA36439,,,
,N00051928,"Rumba, Thomas",I,TN03,H2TN03250,,,
,N00049266,"Rumbaugh, Jeff",D,WIS2,S2WI00474,,,
,N00048696,"Rupert, Charles V",R,GA10,H2GA10190,,,
,N00025482,"Ruppersberger, Dutch",D,MD02,H2MD02160,,,
,N00004887,"Rush, Bobby",D,IL01,H2IL01042,,,
,N00051473,"Rush, Brian",D,FLS2,S2FL00748,,,
,N00048538,"Rush, Carolyn",D,NJ02,H2NJ02219,,,
,N00043129,"Rushman, Ed",I,CA46,H8CA46146,,,
,N00050369,"Rusk, Ted",L,IN07,H2IN07187,,,
,N00047799,"Russ, David",R,OR01,H2OR01240,,,
,N00041940,"Russell, Ken",D,FL27,H2FL27089,,,
,N00048567,"Russo, Allison",D,OH15,H2OH15210,,,
,N00051078,"Russomanno, Christopher",L,NJ03,H2NJ03308,,,
,N00039777,"Rutherford, John",R,FL05,H6FL04105,,,
,N00052071,"Rutledge, John Carleton",I,COS1,S2CO00365,,,
,N00050395,"Rutledge, Lorrie",D,MI13,H2MI13303,,,
,N00050260,"Rutsch, Edwin",D,CA08,H2CA08248,,,
,N00049469,"Ruvalcaba, Jesus",D,CA46,H2CA46156,,,
,N00051471,"Ruzon, Mark",I,CAS1,S2CA01334,,,
,N00032307,"Ryan, Chris",R,MO06,H0MO06164,,,
,N00041165,"Ryan, Pat",D,NY18,H2NY18103,,,
,N00025280,"Ryan, Tim",D,OHS2,S2OH00402,,,
,N00050467,"Ryder, Ryan",D,SD01,H2SD01058,,,
,N00048183,"Sabatini, Anthony",R,FL07,H2FL11117,,,
,N00049724,"Sabatucci, Dante",R,OH13,H2OH07209,,,
,N00030418,"Sablan, Gregorio",I,MP00,H8MP00041,,,
,N00048403,"Saddler, Latham",R,GAS2,S2GA00175,,,
,N00049310,"Safta, Adina",R,NC02,H2NC02220,,,
,N00045309,"Sagoo, Gurpinder Singh",R,CA24,H2CA01169,,,
,N00027300,"Said, Mohammad H",D,WAS2,S4WA00474,,,
,N00049227,"Saide, Ahmad",I,FLS2,S2FL00698,,,
,N00049485,"Saine, Lori",R,CO08,H2CO08061,,,
,N00041210,"Sajna, Cyrus",D,TX14,H0TX14234,,,
,N00049444,"Salas, Rudy",D,CA22,H2CA21233,,,
,N00048597,"Salazar, Girien",R,TX32,H2TX32109,,,
,N00048582,"Salazar, Manuel",D,TX06,H2TX06350,,,
,N00042810,"Salazar, Maria",R,FL27,H8FL27185,,,
,N00044538,"Salazar, MG",D,MO05,H0MO05182,,,
,N00050339,"Saleh, Rebecca",R,FL08,H2FL08113,,,
,N00047203,"Salem, Khaled",D,NYS2,S0NY00667,,,
,N00051915,"Salierno, John",3,NJ08,H2NJ08323,,,
,N00048103,"Salinas, Allison",R,ILS2,S2IL00143,,,
,N00049738,"Salinas, Andrea",D,OR06,H2OR06066,,,
,N00050657,"Salvatore, Tony",R,MO02,H2MO02227,,,
,N00027745,"Salvi, Kathy",R,ILS2,S2IL00267,,,
,N00051420,"Sampson, Catherine",R,NV02,H2NV02593,,,
,N00049717,"Sams, Steven II",R,NY26,H2NY26189,,,
,N00048880,"Samuels, Ben",D,MO02,H2MO02193,,,
,N00050655,"Samuels, Don",D,MN05,H2MN05208,,,
,N00042619,"San Nicolas, Michael",D,GU00,H8GU01020,,,
,N00046921,"Sanchez Hernandez, Jorge",D,CA22,H2CA22157,,,
,N00043929,"Sanchez, Anthony Parisi",I,NJ02,H8NJ02299,,,
,N00050955,"Sanchez, Daniel",D,TX34,H2TX34238,,,
,N00040761,"Sanchez, Jana Lynne",D,TX06,H8TX06183,,,
,N00024870,"Sanchez, Linda",D,CA38,H2CA39078,,,
,N00046370,"Sanchez, Louie",R,NM01,H2NM01367,,,
,N00048817,"Sanchez, William",D,FLS2,S2FL00623,,,
,N00050632,"Sandage, Brandon",R,LA04,H2LA04137,,,
,N00034753,"Sandera, Rob",D,PA16,H2PA16105,,,
,N00044406,"Sanders, Jarmal Jabbar",I,ALS2,S2AL00186,,,
,N00051893,"Sanders, Mary L",3,CT01,H2CT01239,,,
,N00047933,"Sandoval, Sol",D,CO03,H2CO03245,,,
,N00048835,"Sands, Carla",R,PAS1,S2PA00554,,,
,N00048570,"Sandvig, Nate",R,OR06,H2OR05183,,,
,N00050256,"Sanford, Paul",R,AL05,H2AL05219,,,
,N00031734,"Sansaricq, Bernard",R,FL20,H2FL20233,,,
,N00050808,"Santos, Al",R,FL07,H2FL07271,,,
,N00046427,"Santos, George",R,NY03,H0NY03083,,,
,N00045768,"Santos, Robert",R,OH13,H0OH13201,,,
,N00039569,"Sapaskis, Stylo",R,NY15,H6NY16140,,,
,N00051878,"Sarappo, Chris",I,AZ02,H2AZ02444,,,
,N00027751,"Sarbanes, John",D,MD03,H6MD03292,,,
,N00034087,"Sare, Diane",I,NYS2,S2NY00325,,,
,N00051358,"Sarega, John",R,CA38,H2CA38278,,,
,N00051720,"Saulibio, Dave",3,WAS2,S2WA00536,,,
,N00050727,"Sawatzki, Dan",R,TX35,H2TX35268,,,
,N00046667,"Sawyer, Linda",R,MI12,H2MI13220,,,
,N00042182,"Sax, Mike",D,NY02,H8NY02088,,,
,N00050439,"Saylor, Ryan",R,OH13,H2OH07225,,,
,N00009660,"Scalise, Steve",R,LA01,H0LA01087,,,
,N00042706,"Scanlon, Mary Gay",D,PA05,H8PA07200,,,
,N00050474,"Scauflaire, Takona Eileen",I,TX06,H2TX06400,,,
,N00050754,"Sceniak, James",L,INS2,S2IN00299,,,
,N00049022,"Schafer, Jake",R,ALS2,S2AL00160,,,
,N00048508,"Schaffer, Jeremiah",I,FL28,H2FL26073,,,
,N00038834,"Schafranek, Robert",R,TX29,H6TX29080,,,
,N00004724,"Schakowsky, Jan",D,IL09,H8IL09067,,,
,N00028431,"Schansberg, Eric",L,IN09,H6IN09119,,,
,N00009575,"Scharer, Gene",D,AZ09,H0AZ03248,,,
,N00028138,"Schatz, Brian",D,HIS1,S4HI00136,,,
,N00050001,"Schatz, Dave",R,MOS1,S2MO00643,,,
,N00051690,"Scheiss, John",R,AKS2,S2AK00267,,,
,N00046491,"Scheller, Lisa",R,PA07,H0PA07132,,,
,N00051709,"Schepers, Kevin",R,MOS1,S2MO00841,,,
,N00051250,"Schiess, John",R,KYS2,S2KY00194,,,
,N00009585,"Schiff, Adam",D,CA30,H0CA27085,,,
,N00039555,"Schiffman, Steve",R,NV03,H2NV03229,,,
,N00050695,"Schiller, Chris",R,OK02,H2OK02190,,,
,N00049499,"Schiller, Peggy",D,FL01,H2FL01258,,,
,N00049474,"Schindler, Adam",D,CA50,H2CA50216,,,
,N00051635,"Schluter, Nate",D,MN05,H2MN05224,,,
,N00050342,"Schmeling, Wendy",R,FL18,H2FL15159,,,
,N00051910,"Schmidt, David",3,NJ04,H2NJ04256,,,
,N00048873,"Schmidt, Patrick",D,KS02,H2KS02143,,,
,N00048269,"Schmitt, Colin",R,NY18,H2NY18087,,,
,N00048414,"Schmitt, Eric",R,MOS1,S2MO00544,,,
,N00050189,"Schmuker, Steven Jr",R,TX15,H2TX15229,,,
,N00033101,"Schneider, Brad",D,IL10,H2IL10068,,,
,N00025314,"Schneider, Jan",D,FL16,H2FL13139,,,
,N00049682,"Schneiderman, Fred",R,NJ05,H2NJ05329,,,
,N00044885,"Scholten, Hillary",D,MI03,H0MI03316,,,
,N00030071,"Schrader, Kurt",D,OR05,H8OR05107,,,
,N00051090,"Schrepel, Jack",R,NY17,H2NY17154,,,
,N00041606,"Schrier, Kim",D,WA08,H8WA08189,,,
,N00051724,"Schroeder, David",R,WIS2,S2WI00524,,,
,N00036774,"Schroeder, Hank",I,NJ04,H6NJ04182,,,
,N00050033,"Schubert, Patrick",R,SDS1,S2SD00134,,,
,N00051191,"Schuch, William",R,NC06,H2NC06163,,,
,N00051386,"Schultz, Brendan",D,HI02,H2HI02615,,,
,N00026106,"Schultz, Debbie Wasserman",D,FL25,H4FL20023,,,
,N00050871,"Schultz, Jen",D,MN08,H2MN08152,,,
,N00045765,"Schulz, Jonah",R,OH07,H2OH16069,,,
,N00001093,"Schumer, Charles E",D,NYS2,S8NY00082,,,
,N00048528,"Schustrom, Bill",D,MT02,H2MT01086,,,
,N00050149,"Schwab, Sterling",R,NJ07,H2NJ07234,,,
,N00049607,"Schwarze, Adam",R,MN03,H2MN03112,,,
,N00006460,"Schweikert, David",R,AZ01,H4AZ06045,,,
,N00048875,"Scott, Attica",D,KY03,H2KY03172,,,
,N00032457,"Scott, Austin",R,GA08,H0GA08099,,,
,N00002147,"Scott, Bobby",D,VA03,H6VA01117,,,
,N00045689,"Scott, Christine",I,FL23,H0FL22126,,,
,N00051110,"Scott, Daryl",D,SC07,H2SC07314,,,
,N00024871,"Scott, David",D,GA13,H2GA13012,,,
,N00048230,"Scott, Ezra",I,MI05,H2MI06109,,,
,N00052087,"Scott, Neil",L,NVS2,S2NV00431,,,
,N00031782,"Scott, Tim",R,SCS1,S4SC00240,,,
,N00048927,"Scurry, Christopher",D,TX31,H2TX31143,,,
,N00041363,"Searcy, Sam",D,NC13,H8NC02086,,,
,N00047856,"Searle, Austin",D,UTS2,S2UT00294,,,
,N00050975,"Seckman, Mike",R,WV02,H2WV02209,,,
,N00040932,"Sedillo Lopez, Antoinette",D,NM01,H8NM01323,,,
,N00050864,"Seely, Matthew",R,MI08,H2MI08196,,,
,N00032640,"Segal, David",D,RI02,H2RI02234,,,
,N00051303,"Segovia, Carmen",I,AKS2,S2AK00200,,,
,N00051581,"Seguin, Mike",3,UTS2,S2UT00450,,,
,N00049140,"Selen, Tayfun",R,NJ11,H2NJ11178,,,
,N00049337,"Self, Keith",R,TX03,H2TX03290,,,
,N00049736,"Selker, John",D,OR04,H2OR04111,,,
,N00049126,"Sellers, David",D,MS04,H2MS04282,,,
,N00048061,"Selvig, Marissa Joy",3,WY01,H2WY01016,,,
,N00050058,"Semenenko, Max",R,CA07,H2CA07141,,,
,N00048747,"Sempolinski, Joe",R,NY23,H2NY23137,,,
,N00044827,"Seppelfrick, Dean",R,IL11,H2IL11140,,,
,N00048735,"Serrano, Carolina",R,NV01,H2NV04094,,,
,N00042637,"Serrano, Gerardo",R,KY05,H2KY05185,,,
,N00048687,"Serratore, Lenny",I,FL18,H2FL20241,,,
,N00005681,"Sessions, Pete",R,TX17,H2TX03126,,,
,N00048323,"Sessler, Jerrod",R,WA04,H2WA04165,,,
,N00047214,"Severino, Joseph",R,IL10,H0IL10393,,,
,N00030622,"Sewell, Terri",D,AL07,H0AL07086,,,
,N00048898,"Shabazz, Lateek",D,OH11,H2OH11284,,,
,N00046498,"Shabazz, Tariq",D,OH11,H0OH11122,,,
,N00050294,"Shackelford, Jody",R,AR01,H2AR01121,,,
,N00050457,"Shaffer, Jeremy",R,PA17,H2PA17160,,,
,N00049575,"Shaheen, Jacob",R,LA03,H2LA03097,,,
,N00050423,"Shakil, Kevin",D,NY04,H2NY04186,,,
,N00048441,"Shank, Al",D,PAS1,S2PA00422,,,
,N00048579,"Shannon, Rick",I,TN05,H2TN05313,,,
,N00036205,"Shannon, T W",R,OKS2,S2OK00210,,,
,N00047864,"Sharief, Barbara",D,FL20,H2FL20134,,,
,N00049661,"Sharkey, John",D,NC12,H2NC09209,,,
,N00049638,"Sharma, Sid",R,NC02,H2NC02303,,,
,N00046693,"Sharon, Jennifer",R,TX37,H0TX35064,,,
,N00048710,"Sharp, David",R,KY01,H2KY01077,,,
,N00050539,"Sharpe, Thomas",I,NHS1,S2NH00264,,,
,N00045766,"Shearer, Alaina",D,OH12,H0OH12179,,,
,N00049750,"Shecktor, Andrew",R,PA09,H2PA09118,,,
,N00048831,"Sheffey, Demar",D,OHS2,S2OH00428,,,
,N00048924,"Shelby, Doc",D,TX03,H2TX04116,,,
,N00045626,"Shelton, Alisha",D,NE02,H2NE02124,,,
,N00046495,"Shelton, Kim",D,MD04,H0MD04160,,,
,N00047337,"Shepard, Timothy",D,MOS1,S2MO00460,,,
,N00048496,"Shepherd, George",R,FL18,H2FL09194,,,
,N00048227,"Sheriff, Peggy",R,ME02,H2ME02170,,,
,N00006897,"Sherman, Brad",D,CA32,H6CA24113,,,
,N00051916,"Sherman, Lea",3,NJ09,H2NJ09156,,,
,N00049325,"Sherrill, Keith",D,NY21,H2NY21172,,,
,N00041154,"Sherrill, Mikie",D,NJ11,H8NJ11142,,,
,N00048265,"Sheth, Ashmi",D,NY12,H2NY10126,,,
,N00039767,"Shioura, Fuji H.",I,CA40,H6CA50274,,,
,N00051700,"Shipp, Josh",D,MOS1,S2MO00759,,,
,N00051305,"Shirrell, Stuart F",I,ARS2,S2AR00149,,,
,N00051896,"Shlikas, Edward",I,DE01,H2DE00171,,,
,N00050301,"Shoemaker, Jim",R,CA09,H2CA09154,,,
,N00049151,"Shoemaker, Matt",R,OH07,H2OH07175,,,
,N00050275,"Sholty, Morgun",R,NV01,H2NV01280,,,
,N00051691,"Shorkey, Kendall",R,AKS2,S2AK00275,,,
,N00049620,"Shultz, Dakota",R,MO06,H2MO06236,,,
,N00050571,"Shure, Michael",D,CA37,H2CA37346,,,
,N00049030,"Sibhatu, Lichia",R,NCS2,S2NC00547,,,
,N00048865,"Siddiqui, Imran",D,FL20,H2FL20274,,,
,N00051245,"Sierra, Carta Reale",L,IDS2,S2ID00202,,,
,N00048107,"Sifton, Scott",D,MOS1,S2MO00478,,,
,N00047914,"Sigala, Angelina",D,CA13,H2CA10178,,,
,N00050434,"Sigler, Mike",R,NY23,H2NY22220,,,
,N00051591,"Sigley, Lorrie",R,MD07,H2MD07110,,,
,N00051633,"Silver, Jerry",R,MN04,H2MN04185,,,
,N00050063,"Simard, Liam Miguel",I,CA14,H2CA15136,,,
,N00051655,"Simmons, John",L,TX04,H2TX04157,,,
,N00048557,"Simms, Jill Eaton",R,OH14,H2OH13207,,,
,N00051290,"Simon, Jo Anne",D,NY10,H2NY10266,,,
,N00050408,"Simpson, Jonathan",R,NC14,H2NC14084,,,
,N00006263,"Simpson, Mike",R,ID02,H8ID02064,,,
,N00049091,"Simpson, Rhonda",R,GA03,H2GA03161,,,
,N00048543,"Sims, Aaron",D,NV02,H2NV02494,,,
,N00048979,"Sims, Alan",R,GA10,H2GA10216,,,
,N00049396,"Sims, Dave",R,MOS1,S2MO00627,,,
,N00049813,"Sinclair, Kyle",R,TX20,H2TX20096,,,
,N00050563,"Singh, Major",I,CA14,H2CA14220,,,
,N00049716,"Singletary, La'Ron",R,NY25,H2NY25082,,,
,N00047945,"Singleton, Neil",I,GA12,H2GA12154,,,
,N00050194,"Sisco, Carla-Joy",D,TX35,H2TX35219,,,
,N00048327,"Sisco, Michael Raymond",R,WV02,H2WV01102,,,
,N00044915,"Sites, Jeffrey",D,OH04,H0OH04085,,,
,N00049243,"Sivalingam, Tejasinha",R,NHS1,S2NH00207,,,
,N00045281,"Skarlatos, Alek",R,OR04,H0OR04107,,,
,N00050437,"Skellington, Shelley",D,NY24,H2NY24176,,,
,N00051412,"Skenderi, Sab",R,NJ05,H2NJ05337,,,
,N00049514,"Skinner, Jeannette",R,FL11,H2FL12115,,,
,N00049280,"Skowronski, Kristin",I,CO03,H2CO03310,,,
,N00049084,"Skrbic, Ljubo",R,FL21,H2FL21116,,,
,N00051641,"Skwira, Richard Jr",R,MO03,H2MO03209,,,
,N00048783,"Slagel, Gary Allen",R,TX32,H2TX32117,,,
,N00034685,"Slantz, Bill",L,MO02,H2MO02151,,,
,N00049036,"Slate, Jack",D,AL02,H2AL02174,,,
,N00050561,"Slauson, Stephen",R,CA12,H2CA12240,,,
,N00047338,"Sleister, Nick",D,WAS2,S2WA00338,,,
,N00041357,"Slotkin, Elissa",D,MI07,H8MI08102,,,
,N00049658,"Slotta, Chad",R,NC13,H2NC07187,,,
,N00051198,"Sluder, Kristie",R,NC11,H2NC11296,,,
,N00051109,"Sluzynsky, Walter",I,PA17,H2PA17194,,,
,N00050025,"Sluzynsky, Walter",D,PAS1,S2PA00612,,,
,N00051365,"Smalley, Nadia",D,CA49,H2CA49325,,,
,N00052064,"Smeltzer, Todd",I,AZS1,S2AZ00497,,,
,N00048454,"Smiley, Tiffany",R,WAS2,S2WA00387,,,
,N00049299,"Smilowitz, Ben",D,MD06,H2MD06294,,,
,N00048473,"Smith, Aaron",R,CA02,H2CA02183,,,
,N00007833,"Smith, Adam",D,WA09,H6WA09025,,,
,N00027623,"Smith, Adrian",R,NE03,H6NE03115,,,
,N00040864,"Smith, Aja",R,CA39,H8CA41170,,,
,N00048262,"Smith, Austin",D,NY01,H2NY01091,,,
,N00049037,"Smith, Brandt",R,AR01,H2AR01105,,,
,N00050327,"Smith, Brian",R,CO06,H2CO06206,,,
,N00049131,"Smith, Brooker",D,NC11,H2NC11262,,,
,N00035417,"Smith, Bryan",R,ID02,H4ID02063,,,
,N00051374,"Smith, Charles",I,FL12,H2FL12123,,,
,N00009816,"Smith, Chris",R,NJ04,H8NJ04014,,,
,N00045651,"Smith, Christy",D,CA27,H0CA25154,,,
,N00049977,"Smith, Chuck",R,CAS1,S2CA01110,,,
,N00049422,"Smith, Clint",I,AZ05,H2AZ05173,,,
,N00039331,"Smith, Darin",R,WY01,H6WY01082,,,
,N00045365,"Smith, Erica",D,NC01,H2NC02238,,,
,N00051218,"Smith, G. Tommy",D,OR04,H2OR04202,,,
,N00048309,"Smith, Gina Dunckel",R,TX14,H2TX14206,,,
,N00047929,"Smith, Gregg",D,CO03,H2CO03203,,,
,N00044764,"Smith, Hendrith",I,FL09,H2FL09202,,,
,N00050412,"Smith, Ian",R,NJ03,H2NJ03282,,,
,N00049180,"Smith, Isaac",R,TX26,H2TX26176,,,
,N00035282,"Smith, Jason",R,MO08,H4MO08162,,,
,N00008327,"Smith, Joe",R,FL22,H0FL22076,,,
,N00050552,"Smith, Jonathan",L,AL02,H2AL02190,,,
,N00050012,"Smith, Kevin",R,NHS1,S2NH00231,,,
,N00048755,"Smith, Loretta",D,OR06,H2OR06017,,,
,N00045894,"Smith, Michelle",D,MDS2,S2MD00529,,,
,N00049910,"Smith, Morgan",L,WI03,H2WI03155,,,
,N00049194,"Smith, Morgan Anthony",R,WI03,H2WI03114,,,
,N00049879,"Smith, Neil",D,VA02,H2VA02080,,,
,N00046474,"Smith, Paulette",R,GA06,H0GA06226,,,
,N00047974,"Smith, Sancha",R,LA05,H2LA05142,,,
,N00044024,"Smith, Sandy",R,NC01,H0NC03149,,,
,N00048020,"Smith, Shirley",D,OH11,H2OH11193,,,
,N00048045,"Smith, Tyler Ray",R,TX25,H2TX25301,,,
,N00048237,"Smith, Wesley",3,MO02,H2MO02177,,,
,N00038781,"Smucker, Lloyd",R,PA11,H6PA16320,,,
,N00049612,"Snider, James",R,MO01,H2MO01195,,,
,N00049621,"Snider, Justin",R,MO07,H2MO07176,,,
,N00046039,"Snow, Salem",D,PA02,H0PA02091,,,
,N00051610,"Snowden, Brad",R,AK01,H2AK00507,,,
,N00048833,"Snyder, Craig",R,PAS1,S2PA00539,,,
,N00049562,"Snyder, Gary",D,IN03,H2IN03202,,,
,N00051411,"Sobo, Gregory",I,NJ03,H2NJ03316,,,
,N00013869,"Sodrel, Mike",R,IN09,H2IN09084,,,
,N00045400,"Soetaert, Michael",D,KSS2,S2KS00097,,,
,N00050424,"Solages, Carrie",D,NY04,H2NY04236,,,
,N00047628,"Solis, Jerry",R,MI06,H0MI06202,,,
,N00050305,"Solomon, Ben",R,CA16,H2CA16159,,,
